mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.895582103729248,0.5086037395901847,0.2637948036193848,0.1067237556099522,tanh,0.01,"(64,)",0.1,"{'activation': 'tanh', 'alpha': 0.01, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.1}",0.0,,0.0,0.07142857142857142,0.0,,,19
2.5245073795318604,1.0359798645178337,0.18802461624145508,0.012305234730574035,tanh,0.01,"(128,)",0.001,"{'activation': 'tanh', 'alpha': 0.01, 'hidden_layer_sizes': (128,), 'learning_rate_init': 0.001}",0.0,0.14285714285714285,0.0,0.07142857142857142,0.0,0.04285714285714286,0.05714285714285714,13
1.6833882331848145,0.04877135593350314,0.18511343002319336,0.005438544404107089,tanh,0.01,"(128,)",0.01,"{'activation': 'tanh', 'alpha': 0.01, 'hidden_layer_sizes': (128,), 'learning_rate_init': 0.01}",0.13333333333333333,0.0,0.07142857142857142,,,,,19
2.2678566455841063,0.5228596620391516,0.2675053596496582,0.08398298609340658,tanh,0.01,"(128,)",0.1,"{'activation': 'tanh', 'alpha': 0.01, 'hidden_layer_sizes': (128,), 'learning_rate_init': 0.1}",0.0,0.07142857142857142,0.0,0.0,,,,19
1.9817262172698975,0.4013350072022949,0.18137950897216798,0.01751395319714773,tanh,0.01,"(256,)",0.001,"{'activation': 'tanh', 'alpha': 0.01, 'hidden_layer_sizes': (256,), 'learning_rate_init': 0.001}",0.0,0.14285714285714285,0.0,0.0,0.0,0.02857142857142857,0.05714285714285714,15
1.9850666046142578,0.4951397959494727,0.22920188903808594,0.07903475823316884,tanh,0.01,"(256,)",0.01,"{'activation': 'tanh', 'alpha': 0.01, 'hidden_layer_sizes': (256,), 'learning_rate_init': 0.01}",0.06666666666666667,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.0,0.07047619047619047,0.045215533220835116,7
2.3041128158569335,0.47612356923079974,0.22371764183044435,0.07737022118903379,tanh,0.01,"(256,)",0.1,"{'activation': 'tanh', 'alpha': 0.01, 'hidden_layer_sizes': (256,), 'learning_rate_init': 0.1}",0.06666666666666667,0.14285714285714285,0.21428571428571427,0.0,0.0,0.08476190476190475,0.08348421714594716,4
2.8096620082855224,0.43547940317798395,0.26754045486450195,0.08518198267380947,tanh,0.01,"(64, 64)",0.001,"{'activation': 'tanh', 'alpha': 0.01, 'hidden_layer_sizes': (64, 64), 'learning_rate_init': 0.001}",,0.07142857142857142,0.0,,,,,19
3.2693074703216554,0.52678643587316,0.27243828773498535,0.09463104262071373,tanh,0.01,"(64, 64)",0.01,"{'activation': 'tanh', 'alpha': 0.01, 'hidden_layer_sizes': (64, 64), 'learning_rate_init': 0.01}",0.0,,0.07142857142857142,0.07142857142857142,,,,19
3.3169178009033202,0.6674558454153467,0.3343322277069092,0.12430449243800468,tanh,0.01,"(64, 64)",0.1,"{'activation': 'tanh', 'alpha': 0.01, 'hidden_layer_sizes': (64, 64), 'learning_rate_init': 0.1}",,,0.07142857142857142,0.07142857142857142,0.0,,,19
2.993589925765991,0.3776453919820289,0.25096731185913085,0.016208138266503917,tanh,0.01,"(128, 128)",0.001,"{'activation': 'tanh', 'alpha': 0.01, 'hidden_layer_sizes': (128, 128), 'learning_rate_init': 0.001}",0.0,,0.0,0.0,,,,19
3.8466540813446044,0.9464896876415909,0.3438137054443359,0.14089805759222657,tanh,0.01,"(128, 128)",0.01,"{'activation': 'tanh', 'alpha': 0.01, 'hidden_layer_sizes': (128, 128), 'learning_rate_init': 0.01}",,,,0.0,,,,19
3.2383703231811523,0.8198999658123728,0.3250999927520752,0.11827878826984944,tanh,0.01,"(128, 128)",0.1,"{'activation': 'tanh', 'alpha': 0.01, 'hidden_layer_sizes': (128, 128), 'learning_rate_init': 0.1}",0.06666666666666667,0.0,,,,,,19
2.9764617443084718,0.43318761775166836,0.22128095626831054,0.011778601916250986,tanh,0.01,"(256, 256)",0.001,"{'activation': 'tanh', 'alpha': 0.01, 'hidden_layer_sizes': (256, 256), 'learning_rate_init': 0.001}",0.0,0.14285714285714285,,,,,,19
3.3041324615478516,0.6700679254344714,0.3252728462219238,0.10897426702838939,tanh,0.01,"(256, 256)",0.01,"{'activation': 'tanh', 'alpha': 0.01, 'hidden_layer_sizes': (256, 256), 'learning_rate_init': 0.01}",0.0,0.07142857142857142,0.0,0.0,0.0,0.014285714285714285,0.02857142857142857,17
2.5898141860961914,0.22909129548563356,0.23407797813415526,0.018612239788241013,tanh,0.01,"(256, 256)",0.1,"{'activation': 'tanh', 'alpha': 0.01, 'hidden_layer_sizes': (256, 256), 'learning_rate_init': 0.1}",0.13333333333333333,0.07142857142857142,0.2857142857142857,0.14285714285714285,0.0,0.12666666666666665,0.09454989444564461,1
